"DATE_TIME","AIRTEMP","RH_AVG","DEWPT","WS","GHI","DNI","DIFF","POA"
"2023-08-02 13:40:00",26.85,31.91,8.76,0.952,961.7,799.2,231.5,917
"2023-08-02 13:50:00",26.57,32.94,8.97,0.874,1050.1,884.9,246.5,1082
"2023-08-02 14:00:00",27.78,32.31,9.75,0.595,645.4,454.4,235.8,621.5
"2023-08-02 14:10:00",26.92,34.09,9.8,0.717,1050,837,302.3,1129
"2023-08-02 14:20:00",26.88,34.03,9.73,0.549,1067.7,868.2,300.4,1116
"2023-08-02 14:30:00",27.63,33.27,10.05,0.826,428.9,206.5,248.5,351.9
"2023-08-02 14:40:00",27.29,33.85,10.01,0.413,1026.6,857.4,288.2,1093
"2023-08-02 14:50:00",26.97,34.09,9.84,1.225,1053.8,856.7,327.4,1118
"2023-08-02 15:00:00",28.05,33.23,10.4,0.744,1022.6,860.4,305.6,734.8
"2023-08-02 15:10:00",27.91,32.94,10.15,0.803,206.6,19.2,190.9,202.2
"2023-08-02 15:20:00",27.27,33.67,9.91,1.023,859.4,707,293.2,1085
"2023-08-02 15:30:00",27.54,33.59,10.11,0.664,190.6,1.8,189.2,216.1
"2023-08-02 15:40:00",27.5,33.65,10.1,0.563,895.5,823.2,267,1003
"2023-08-02 15:50:00",28.02,32.36,9.98,0.764,427.3,247,243.7,214.6
"2023-08-02 16:00:00",27.62,32.69,9.79,0.467,267.4,81.7,208.4,673.7
"2023-08-02 16:10:00",27.77,32.59,9.86,0.67,853.8,771.1,314.3,975
"2023-08-02 16:20:00",28.02,32.8,10.17,0.526,256.3,47.3,224.3,249.6
"2023-08-02 16:30:00",27.69,31.83,9.45,1.195,905.8,744.8,420,855
"2023-08-02 16:40:00",28.31,31.54,9.84,0.491,694.1,761.6,216.4,812
"2023-08-02 16:50:00",28.68,31.29,10.05,0.705,661.5,755.2,207.3,783.2
"2023-08-02 17:00:00",28.34,31.12,9.66,0.474,613.5,745.2,185.2,741.8
"2023-08-02 17:10:00",28.62,29.65,9.19,0.653,590.8,748.8,180.8,712.1
"2023-08-02 17:20:00",28.91,29.13,9.17,0.752,543.4,707.8,175.7,660.7
"2023-08-02 17:30:00",28.45,29.09,8.77,1.012,510.6,701.7,166.1,629.8
"2023-08-02 17:40:00",28.39,29.82,9.09,0.947,480.3,670.3,170.8,592.2
"2023-08-02 17:50:00",28.72,30.81,9.85,0.361,514.8,658,230.4,565
"2023-08-02 18:00:00",28.87,30.16,9.65,0.312,501,658.6,236.1,515.5
"2023-08-02 18:10:00",28.38,30.06,9.21,0.474,345.4,633.1,110.1,457.8
"2023-08-02 18:20:00",27.7,32.22,9.63,0.883,295.6,570.8,101.1,390.9
"2023-08-02 18:30:00",27.47,32.12,9.39,0.615,239.3,480.5,90.4,311.1
"2023-08-02 18:40:00",27.18,32.98,9.53,0.491,59,1,58.7,62.08
"2023-08-02 18:50:00",26.68,33.54,9.34,0.371,53,0,53,56
"2023-08-02 19:00:00",25.91,40.47,11.47,1.603,50.1,0,50.1,47.17
"2023-08-02 19:10:00",24.95,47.06,12.91,2.326,37.5,0,37.5,38.08
"2023-08-02 19:20:00",24.41,48.91,13,1.971,37.5,0,37.5,36.08
"2023-08-02 19:30:00",24.12,49.59,12.95,2.11,34,0,34,34.92
"2023-08-02 19:40:00",23.85,49.44,12.65,2.171,26.2,0,26.2,28
"2023-08-02 19:50:00",23.62,49.55,12.47,2.216,19.4,0,19.4,21.33
"2023-08-02 20:00:00",23.31,50.29,12.42,2.531,10.1,0,10.1,12
"2023-08-02 20:10:00",23.08,51.18,12.47,2.443,2.8,0,2.8,3.583
"2023-08-02 20:20:00",22.83,52.12,12.51,2.091,0,0,0,1
"2023-08-02 20:30:00",22.61,52.84,12.53,1.906,0,0,0,0
"2023-08-02 20:40:00",22.41,53.81,12.61,1.927,0,0,0,0
"2023-08-02 20:50:00",22.27,54.6,12.7,1.379,0,0,0,0
"2023-08-02 21:00:00",22.18,54.93,12.71,1.519,0,0,0,0
"2023-08-02 21:10:00",22.02,54.72,12.5,2.272,0,0,0,0
"2023-08-02 21:20:00",21.9,54.66,12.38,2.266,0,0,0,0
"2023-08-02 21:30:00",21.74,55.01,12.32,2.18,0,0,0,0
"2023-08-02 21:40:00",21.59,55.46,12.32,2.266,0,0,0,0
"2023-08-02 21:50:00",21.47,55.86,12.3,2.231,0,0,0,0
"2023-08-02 22:00:00",21.31,56.33,12.28,2.199,0,0,0,0
"2023-08-02 22:10:00",21.16,56.95,12.31,1.678,0,0,0,0
"2023-08-02 22:20:00",21.01,57.18,12.23,2.228,0,0,0,0
"2023-08-02 22:30:00",20.87,57.45,12.17,1.908,0,0,0,0
"2023-08-02 22:40:00",20.72,57.89,12.15,1.925,0,0,0,0
"2023-08-02 22:50:00",20.58,58.07,12.07,1.834,0,0,0,0
"2023-08-02 23:00:00",20.46,58.49,12.06,1.837,0,0,0,0
"2023-08-02 23:10:00",20.36,58.58,12,1.903,0,0,0,0
"2023-08-02 23:20:00",20.22,58.99,11.97,1.657,0,0,0,0
"2023-08-02 23:30:00",20.13,59.4,11.99,1.594,0,0,0,0
"2023-08-02 23:40:00",19.99,60,12.01,1.577,0,0,0,0
"2023-08-02 23:50:00",19.88,60.61,12.06,1.263,0,0,0,0
"2023-08-03 00:00:00",19.81,60.99,12.09,1.158,0,0,0,0
"2023-08-03 00:10:00",19.73,61.44,12.13,1.705,0,0,0,0
"2023-08-03 00:20:00",19.67,61.81,12.16,1.485,0,0,0,0
"2023-08-03 00:30:00",19.57,62.39,12.21,0.498,0,0,0,0
"2023-08-03 00:40:00",19.42,62.87,12.19,0.362,0,0,0,0
"2023-08-03 00:50:00",19.29,63.36,12.18,0.463,0,0,0,0
"2023-08-03 01:00:00",19.1,64.06,12.16,0.393,0,0,0,0
"2023-08-03 01:10:00",19.07,64.03,12.13,0.289,0,0,0,0
"2023-08-03 01:20:00",19.11,64.14,12.19,0.436,0,0,0,0
"2023-08-03 01:30:00",19.01,64.38,12.15,0.276,0,0,0,0
"2023-08-03 01:40:00",18.94,64.94,12.22,0.357,0,0,0,0
"2023-08-03 01:50:00",18.75,66.09,12.31,0.418,0,0,0,0
"2023-08-03 02:00:00",18.65,66.24,12.25,0.51,0,0,0,0
"2023-08-03 02:10:00",18.56,66.8,12.29,0.692,0,0,0,0
"2023-08-03 02:20:00",18.4,67.92,12.39,0.623,0,0,0,0
"2023-08-03 02:30:00",18.09,69.6,12.47,0.899,0,0,0,0
"2023-08-03 02:40:00",17.96,70.16,12.46,0.341,0,0,0,0
"2023-08-03 02:50:00",17.91,70.18,12.42,0.604,0,0,0,0
"2023-08-03 03:00:00",17.79,70.55,12.38,0.766,0,0,0,0
"2023-08-03 03:10:00",17.63,71.28,12.39,0.745,0,0,0,0
"2023-08-03 03:20:00",17.58,71.4,12.36,0.993,0,0,0,0
"2023-08-03 03:30:00",17.5,71.87,12.38,0.981,0,0,0,0
"2023-08-03 03:40:00",17.39,72.15,12.34,1.089,0,0,0,0
"2023-08-03 03:50:00",17.38,72.1,12.32,0.85,0,0,0,0
"2023-08-03 04:00:00",17.44,72.5,12.46,0.158,0,0,0,0
"2023-08-03 04:10:00",17.43,72.39,12.43,0.123,0,0,0,0
"2023-08-03 04:20:00",17.36,72.65,12.42,0.026,0,0,0,0
"2023-08-03 04:30:00",17.34,73.22,12.52,0,0,0,0,0
"2023-08-03 04:40:00",17.21,73.98,12.55,0.082,0,0,0,0
"2023-08-03 04:50:00",17.06,75.14,12.64,0.076,0,0,0,0
"2023-08-03 05:00:00",16.69,77.25,12.71,0,0,0,0,0
"2023-08-03 05:10:00",16.26,79.49,12.72,0,0,0,0,0
"2023-08-03 05:20:00",15.96,80.9,12.69,0,0,0,0,0
"2023-08-03 05:30:00",15.76,82.4,12.77,0,0,0,0,0
"2023-08-03 05:40:00",15.63,82.9,12.74,0.026,0,0,0,0
"2023-08-03 05:50:00",15.67,82.8,12.76,0,0,0,0,1.333
"2023-08-03 06:00:00",15.62,83.1,12.78,0.025,2,0,2,3.167
"2023-08-03 06:10:00",15.49,83.9,12.81,0.002,6.5,0,6.5,8.17
"2023-08-03 06:20:00",15.82,81.9,12.75,0.064,14.6,0,14.6,16
"2023-08-03 06:30:00",16.42,78.89,12.76,0.09,18.1,0,18.1,20.33
"2023-08-03 06:40:00",16.9,76.75,12.81,0.695,34.4,0,34.4,37.75
"2023-08-03 06:50:00",17.12,76.06,12.88,0.683,46.5,0,46.5,51.92
"2023-08-03 07:00:00",17.31,75.62,12.97,0.96,59.3,0,59.3,65
"2023-08-03 07:10:00",17.47,75.74,13.16,0.905,58,0,58,61.92
"2023-08-03 07:20:00",17.56,75.71,13.24,0.641,64.5,0,64.5,67.83
"2023-08-03 07:30:00",17.69,75.95,13.41,0.51,75,0,75,77
"2023-08-03 07:40:00",17.9,75.39,13.5,0.535,80.1,0,80.1,82.7
"2023-08-03 07:50:00",18.22,74.2,13.56,1.028,90,0,90,90.9
"2023-08-03 08:00:00",18.51,73.16,13.63,0.843,102.1,0,102.1,105.6
"2023-08-03 08:10:00",18.74,72.29,13.66,1.059,118.9,0,118.9,125.1
"2023-08-03 08:20:00",19.06,71.37,13.78,0.978,134,0,134,143.4
"2023-08-03 08:30:00",19.37,70.48,13.88,0.913,154.6,0,154.6,160
"2023-08-03 08:40:00",19.73,69.14,13.93,1.521,158.9,0,158.9,166.1
"2023-08-03 08:50:00",20,68.23,13.98,1.78,162.7,0,162.7,172.8
"2023-08-03 09:00:00",20.42,67.92,14.31,1.241,168.4,0,168.4,178.3
"2023-08-03 09:10:00",20.78,66.92,14.43,1.529,187.5,0,187.5,210.4
"2023-08-03 09:20:00",21.1,66.37,14.61,1.019,233.2,0,233.2,256.3
"2023-08-03 09:30:00",21.35,65.9,14.73,1.133,236.1,0,236.1,236.8
"2023-08-03 09:40:00",21.63,65.05,14.8,1.65,231.7,2.6,230,264.4
"2023-08-03 09:50:00",21.99,65.16,15.16,1.595,272.8,40.5,245.6,269.1
"2023-08-03 10:00:00",22.4,64.68,15.44,1.442,461.8,311.7,245,418.7
"2023-08-03 10:10:00",22.96,62.83,15.52,2.624,462.6,185.6,329.4,430.6
"2023-08-03 10:20:00",23.02,62.51,15.49,2.524,504.9,230.8,334.4,427.2
"2023-08-03 10:30:00",23.18,62.21,15.57,2.036,380.6,25.3,361.4,380.8
"2023-08-03 10:40:00",23.46,61.48,15.65,2.204,467.1,145.6,353.7,410.7
"2023-08-03 10:50:00",23.54,61.77,15.8,2.049,352.1,6.4,347,358.3
"2023-08-03 11:00:00",23.74,61.5,15.92,1.859,359.3,13.5,348.4,363.3
"2023-08-03 11:10:00",23.98,60.88,15.98,2.264,415.7,72.8,355.3,375.1
"2023-08-03 11:20:00",23.79,61.68,16.01,2.394,670.7,358.4,368,615
"2023-08-03 11:30:00",24.38,60.02,16.14,2.417,698.2,422.2,335.9,671.6
"2023-08-03 11:40:00",24.79,59.44,16.36,1.505,731.4,420.7,365.4,701.8
"2023-08-03 11:50:00",24.9,58.27,16.16,2.423,743.4,389.6,400.2,733.9
"2023-08-03 12:00:00",25.04,58.13,16.25,1.903,808.4,433.1,422.7,699.6
"2023-08-03 12:10:00",25.46,56.04,16.06,2.309,667.2,267.7,426.6,525.8
"2023-08-03 12:20:00",25.58,55.76,16.11,1.788,371.4,14.9,357.8,373.2
"2023-08-03 12:30:00",25.53,55.74,16.06,1.764,387.5,2,385.7,423.9
"2023-08-03 12:40:00",25.37,55.71,15.9,2.227,389.8,44.2,349.3,345.2
"2023-08-03 12:50:00",25.19,56.1,15.84,2.734,739.1,295.7,467.5,712.5
"2023-08-03 13:00:00",25.88,53.98,15.88,2.409,595.4,162.5,445.9,470
"2023-08-03 13:10:00",25.75,54.41,15.88,2.046,412.1,1.1,411.1,516.6
"2023-08-03 13:20:00",25.78,54.36,15.9,1.694,446.2,5.4,441.2,447.3
"2023-08-03 13:30:00",25.92,54.05,15.93,2.878,450.5,52.1,402.8,434.2
"2023-08-03 13:40:00",25.86,54.72,16.07,2.167,199.6,0,199.6,260.7
"2023-08-03 13:50:00",25.82,54.68,16.02,2.778,645.3,147.1,512,669.4
"2023-08-03 14:00:00",26.11,53.13,15.84,2.706,158.5,0,158.5,164.1
"2023-08-03 14:10:00",25.85,55.27,16.22,1.98,397.9,2.3,395.8,410.2
"2023-08-03 14:20:00",25.99,55.18,16.32,2.091,202.6,0,202.6,196.2
"2023-08-03 14:30:00",25.86,55.24,16.21,2.327,208.8,0,208.8,237.4
"2023-08-03 14:40:00",25.62,55.77,16.15,1.837,149.5,0,149.5,177
"2023-08-03 14:50:00",25.64,56.07,16.25,2.293,278.6,0,278.6,324.8
"2023-08-03 15:00:00",25.7,56.07,16.3,2.276,286,0.1,285.9,276.3
"2023-08-03 15:10:00",25.78,56.41,16.48,2.13,192.1,0,192.1,229.2
"2023-08-03 15:20:00",25.73,56.98,16.59,1.562,539.2,82.6,473.1,676.4
"2023-08-03 15:30:00",26.27,55.71,16.73,2.92,750.4,407.8,432.1,833
"2023-08-03 15:40:00",26.15,56.02,16.71,2.919,198.9,2.2,197.2,227.6
"2023-08-03 15:50:00",25.81,57.43,16.78,2.604,286.7,0,286.7,330.5
"2023-08-03 16:00:00",25.84,57.24,16.76,2.826,217.1,0.2,217,217.2
"2023-08-03 16:10:00",25.75,57.57,16.76,2.33,269.2,60.8,226.8,352.8
"2023-08-03 16:20:00",25.76,58,16.9,2.28,127.3,0,127.3,141.8
"2023-08-03 16:30:00",25.7,58.52,16.98,2.41,145.3,0,145.3,152.8
"2023-08-03 16:40:00",25.53,58.59,16.84,3.278,83.2,0,83.2,148.3
"2023-08-03 16:50:00",25.6,58.68,16.93,2.5,246.7,1.6,245.7,258.6
"2023-08-03 17:00:00",25.82,58.52,17.09,2.228,169.4,0.2,169.2,180.7
"2023-08-03 17:10:00",25.66,58.86,17.03,2.871,219.5,0.4,219.3,218.7
"2023-08-03 17:20:00",25.52,59.29,17.02,2.601,119.3,0,119.3,148
"2023-08-03 17:30:00",25.51,58.91,16.91,2.692,175.1,0,175.1,166.7
"2023-08-03 17:40:00",25.36,59.04,16.8,3.342,359.8,286.6,228.2,417.2
"2023-08-03 17:50:00",25.44,57.99,16.59,3.564,335,310.7,201.5,384.2
"2023-08-03 18:00:00",25.61,57.94,16.74,3.054,366.2,308.3,243.1,338
"2023-08-03 18:10:00",25.58,58.34,16.82,2.435,73.8,0,73.8,74.58
"2023-08-03 18:20:00",25.1,59.28,16.62,2.386,69,0,69,74.17
"2023-08-03 18:30:00",24.81,59.62,16.44,3.07,58.1,0,58.1,48.67
"2023-08-03 18:40:00",24.76,59.95,16.48,2.475,19,0,19,22.92
"2023-08-03 18:50:00",24.57,59.95,16.3,3.164,37.3,0,37.3,46.92
"2023-08-03 19:00:00",24.37,59.47,15.98,2.705,40.2,0,40.2,41.08
"2023-08-03 19:10:00",24.29,59.69,15.96,2.513,38,0,38,41.92
"2023-08-03 19:20:00",24.14,59.9,15.88,2.861,25.5,0,25.5,28.33
"2023-08-03 19:30:00",23.99,60.71,15.95,2.801,26.6,0,26.6,28.25
"2023-08-03 19:40:00",23.71,61.3,15.84,2.822,24,0,24,26
"2023-08-03 19:50:00",23.62,61.3,15.75,3.007,16.3,0,16.3,16.58
"2023-08-03 20:00:00",23.49,61,15.55,3.105,6.4,0,6.4,7
"2023-08-03 20:10:00",23.31,61.46,15.5,2.76,2,0,2,2.75
"2023-08-03 20:20:00",23.16,61.86,15.46,2.691,0,0,0,1
"2023-08-03 20:30:00",23.08,62.12,15.46,2.515,0,0,0,0
"2023-08-03 20:40:00",23.08,61.61,15.32,2.234,0,0,0,0
"2023-08-03 20:50:00",23.06,61.14,15.19,2.658,0,0,0,0
"2023-08-03 21:00:00",23,61.1,15.12,2.127,0,0,0,0
"2023-08-03 21:10:00",22.93,61.07,15.04,2.2,0,0,0,0
"2023-08-03 21:20:00",22.85,61.11,14.98,2.339,0,0,0,0
"2023-08-03 21:30:00",22.72,61.01,14.83,2.034,0,0,0,0
"2023-08-03 21:40:00",22.63,61.15,14.79,1.92,0,0,0,0
"2023-08-03 21:50:00",22.54,61.5,14.78,1.988,0,0,0,0
"2023-08-03 22:00:00",22.43,61.56,14.7,2.125,0,0,0,0
"2023-08-03 22:10:00",22.38,62.02,14.77,2.173,0,0,0,0
"2023-08-03 22:20:00",22.31,62.26,14.76,2.193,0,0,0,0
"2023-08-03 22:30:00",22.22,62.59,14.76,2.22,0,0,0,0
"2023-08-03 22:40:00",22.15,63.02,14.8,2.221,0,0,0,0
"2023-08-03 22:50:00",22.05,63.52,14.83,2.053,0,0,0,0
"2023-08-03 23:00:00",21.99,64.03,14.89,2.182,0,0,0,0
"2023-08-03 23:10:00",21.93,64.49,14.95,1.67,0,0,0,0
"2023-08-03 23:20:00",21.84,64.93,14.97,2.03,0,0,0,0
"2023-08-03 23:30:00",21.77,65.52,15.04,1.954,0,0,0,0
"2023-08-03 23:40:00",21.69,65.79,15.03,1.783,0,0,0,0
"2023-08-03 23:50:00",21.62,66.57,15.15,1.789,0,0,0,0
"2023-08-04 00:00:00",21.6,67.27,15.29,1.942,0,0,0,0
"2023-08-04 00:10:00",21.54,67.72,15.34,1.523,0,0,0,0
"2023-08-04 00:20:00",21.49,68.22,15.41,1.667,0,0,0,0
"2023-08-04 00:30:00",21.48,69.08,15.59,1.601,0,0,0,0
"2023-08-04 00:40:00",21.39,69.75,15.65,1.91,0,0,0,0
"2023-08-04 00:50:00",21.3,70.65,15.77,1.94,0,0,0,0
"2023-08-04 01:00:00",21.24,71.38,15.87,2.072,0,0,0,0
"2023-08-04 01:10:00",21.17,72.03,15.94,1.862,0,0,0,0
"2023-08-04 01:20:00",21.13,72.62,16.04,2.185,0,0,0,0
"2023-08-04 01:30:00",21.09,73.31,16.15,2.34,0,0,0,0
"2023-08-04 01:40:00",21.1,73.54,16.2,2.703,0,0,0,0
"2023-08-04 01:50:00",21.08,74.15,16.32,2.723,0,0,0,0
"2023-08-04 02:00:00",21.03,74.48,16.34,2.37,0,0,0,0
"2023-08-04 02:10:00",20.97,74.99,16.39,2.16,0,0,0,0
"2023-08-04 02:20:00",21,75.33,16.48,2.072,0,0,0,0
"2023-08-04 02:30:00",21.05,75.62,16.6,2.346,0,0,0,0
"2023-08-04 02:40:00",21.16,76.06,16.79,2.226,0,0,0,0
"2023-08-04 02:50:00",21.25,76.53,16.98,2.128,0,0,0,0
"2023-08-04 03:00:00",21.29,76.52,17.02,1.618,0,0,0,0
"2023-08-04 03:10:00",21.29,76.73,17.06,1.653,0,0,0,0
"2023-08-04 03:20:00",21.28,77.05,17.11,1.425,0,0,0,0
"2023-08-04 03:30:00",21.21,77.57,17.15,1.401,0,0,0,0
"2023-08-04 03:40:00",21.1,78.11,17.15,0.721,0,0,0,0
"2023-08-04 03:50:00",20.98,78.85,17.18,0.75,0,0,0,0
"2023-08-04 04:00:00",20.94,79.23,17.22,0.686,0,0,0,0
"2023-08-04 04:10:00",20.96,79.38,17.27,0.818,0,0,0,0
"2023-08-04 04:20:00",21.01,79.37,17.32,0.818,0,0,0,0
"2023-08-04 04:30:00",21.08,79.49,17.41,1.054,0,0,0,0
"2023-08-04 04:40:00",21.12,79.47,17.45,1.335,0,0,0,0
"2023-08-04 04:50:00",21.13,79.7,17.5,1.491,0,0,0,0
"2023-08-04 05:00:00",21.1,80.1,17.54,1.156,0,0,0,0
"2023-08-04 05:10:00",21.04,80.4,17.56,0.987,0,0,0,0
"2023-08-04 05:20:00",20.99,80.8,17.59,1.025,0,0,0,0
"2023-08-04 05:30:00",20.91,81.4,17.62,1.077,0,0,0,0
"2023-08-04 05:40:00",20.89,81.5,17.63,1.331,0,0,0,0
"2023-08-04 05:50:00",20.9,81.6,17.65,1.346,0,0,0,1.5
"2023-08-04 06:00:00",20.85,81.7,17.63,1.543,1,0,1,2.917
"2023-08-04 06:10:00",20.72,82.5,17.65,1.429,7,0,7,9
"2023-08-04 06:20:00",20.64,82.8,17.63,1.436,14,0,14,15
"2023-08-04 06:30:00",20.62,82.7,17.6,1.433,13,0,13,14
"2023-08-04 06:40:00",20.58,82.7,17.54,1.567,14.4,0,14.4,13.92
"2023-08-04 06:50:00",20.57,82.5,17.5,1.583,10,0,10,10
"2023-08-04 07:00:00",20.57,82.2,17.44,1.53,9,0,9,9
"2023-08-04 07:10:00",20.52,82.2,17.39,1.279,9.2,0,9.2,12.08
"2023-08-04 07:20:00",20.51,82.3,17.41,1.113,39,0,39,42
"2023-08-04 07:30:00",20.57,82,17.41,1.43,93.3,0,93.3,102.1
"2023-08-04 07:40:00",20.76,81.6,17.52,1.088,112.5,0,112.5,112.2
"2023-08-04 07:50:00",20.94,80.7,17.52,0.962,62.8,0,62.8,60.67
"2023-08-04 08:00:00",20.9,81.3,17.6,0.994,99.3,0,99.3,97
"2023-08-04 08:10:00",20.86,81.6,17.61,1.059,135,0,135,149.2
"2023-08-04 08:20:00",20.92,82,17.75,1.048,147.4,0,147.4,151.5
"2023-08-04 08:30:00",21.16,81.5,17.89,1.021,83.1,0,83.1,99.7
"2023-08-04 08:40:00",21.43,80.6,17.97,0.934,93.8,0,93.8,100.1
"2023-08-04 08:50:00",21.79,78.47,17.89,1.386,126.5,0,126.5,145.7
"2023-08-04 09:00:00",22.1,76.08,17.7,1.36,112.7,0,112.7,138.4
"2023-08-04 09:10:00",22.13,75.18,17.54,1.52,216.2,0,216.2,191.9
"2023-08-04 09:20:00",22.21,74.95,17.58,1.047,126.6,0,126.6,141.7
"2023-08-04 09:30:00",22.21,75.59,17.71,1.461,228.2,0,228.2,253.8
"2023-08-04 09:40:00",22.21,75.53,17.69,1.277,164.8,0,164.8,179.9
"2023-08-04 09:50:00",22.22,75.74,17.75,1.018,217.5,0.1,217.5,226.1
"2023-08-04 10:00:00",22.35,75.71,17.86,0.813,166.1,0,166.1,150.8
"2023-08-04 10:10:00",22.28,75.98,17.86,1.199,116,0,116,106.8
"2023-08-04 10:20:00",22.18,75.84,17.74,1.466,106.3,0,106.3,124.7
"2023-08-04 10:30:00",22.17,76.02,17.76,1.58,180.5,0,180.5,171.1
"2023-08-04 10:40:00",22.35,75.57,17.84,1.228,124.9,0,124.9,128.3
"2023-08-04 10:50:00",22.39,75.71,17.91,1.365,206.6,0,206.6,198.5
"2023-08-04 11:00:00",22.52,75.48,17.99,1.435,645.9,352.2,359.7,672.5
"2023-08-04 11:10:00",22.92,74.38,18.14,1.176,190.9,0,190.9,188.3
"2023-08-04 11:20:00",22.91,74.14,18.08,1.319,151.3,0,151.3,159.1
"2023-08-04 11:30:00",22.8,74.78,18.1,1.586,66.1,0,66.1,86
"2023-08-04 11:40:00",22.69,75.16,18.08,0.791,214.6,0,214.6,191.2
"2023-08-04 11:50:00",22.53,74.5,17.79,1.382,181.2,0,181.2,195.8
"2023-08-04 12:00:00",22.53,74.62,17.81,1.557,205.7,0,205.7,232.1
